cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71
0.950261769,0.965550533,0.996737814,1.147502256,1.079854248,1.219287039,1.373907316,0.925394463,1.085724203,0.935890784,1.025652902,1.026094597,0.990337924,0.960053732,1.037896742,1.107118319,0.961863818,0.395712098,0.829902291,0.682627958,1.022668149,0.98438176,0.939949204,1.112586393,0.926360591,0.994222603,0.868076988,1.184974365,1.009420909,0.944983875,1.109113219,1.004765378,0.938555159,0.925582931,0.983510069,0.965594562,0.971788259,1.405598999,1.055031983,1.015551965,1.225484433,1.012699651,0.97076498,0.916952801,1.439685732,1.14107906,0.940282753,0.954044148,0.953277863,1.003826417,0.945022864,0.931318812,0.946789979,0.886930697,1.018515006,0.925149146,1.016139753,0.998323342,0.944698123,0.870330349,0.93845511,1.067272084,1.04955374,0.918181012,0.916607732,0.881702379,0.979351728,0.928236144,0.964788221,1.039088298,0.961949379
0.958762078,0.969457421,1.031382153,0.981751946,1.127330725,1.024663016,1.406706558,0.897116998,1.056337047,1.602251909,1.093722085,0.899420858,0.863183593,1.134596087,0.782865945,1.084469934,0.847374161,1.592989025,0.753301503,0.947836095,1.138859694,1.015893524,1.16513634,1.066542344,1.009591778,0.959812628,0.930139919,0.893603092,1.012996237,0.987132536,1.01107029,0.99661253,1.064732587,0.969593638,1.039393826,0.89059911,1.195803766,1.529253081,0.8738054,1.100668887,1.144562999,0.955121655,1.02791008,1.100324514,1.119721037,1.102365269,0.970527704,0.954121449,0.958375331,1.022124523,0.955906301,0.966974135,0.957372473,1.051166195,0.976095784,0.865102813,0.973603727,1.06282185,0.955193765,0.934135707,1.000726703,0.960969782,1.072326182,0.962661339,1.403104343,1.059063591,0.969528281,0.924421822,0.955502624,0.977239197,0.946722607
0.948769869,0.947860611,0.903024588,1.181971531,1.213553651,1.239587774,1.85291182,0.901260239,1.08471255,1.633528233,1.204638109,1.030268589,0.862739922,0.922787004,1.369641498,1.230270419,0.794962407,1.054957862,0.860028182,0.877161462,1.156616034,0.982121795,0.974445593,1.057333395,1.103864618,0.882878802,0.937297916,0.94990931,1.068076938,1.025388741,0.855709689,0.978948809,0.959510293,0.990805158,0.980280999,0.886910958,1.162880025,1.124740648,1.105878478,1.194733892,1.229846087,1.023131318,1.02251101,0.98329633,0.947396485,0.959143016,1.006709265,0.940053089,0.972967151,0.941196175,0.978150215,0.952245103,0.991718736,1.008931206,0.824030564,0.92989334,1.060960454,1.094785823,1.073250818,0.996874817,1.035563688,1.044730109,1.074164111,1.019078302,1.163891222,0.868114481,0.893224029,0.949244974,0.921040298,1.00765113,1.08358675
0.976839008,0.989405846,1.019015801,1.046702958,1.121050267,0.944081782,0.91431755,0.872471598,1.053201204,0.850302065,1.292383811,0.77286603,1.082458451,1.040968232,1.379796901,1.328555212,0.827961631,0.788927522,0.90123775,1.3349301,1.081712204,0.993561218,0.820586409,1.148413834,1.032534538,0.864800715,1.038478746,1.022858185,0.990489261,0.932630709,0.846501187,1.021323118,1.002683773,0.731946225,1.160693423,1.040596355,0.724203024,1.763346648,0.883074665,0.970263974,1.113627388,1.010100991,1.058312253,0.948205121,0.99786601,0.970446711,0.996426802,0.974022899,0.985977075,0.932535861,0.953978555,0.984751151,0.954851296,0.938580995,0.915789342,1.015281839,1.043429443,0.923638125,0.922028545,0.990562538,1.00527546,1.033928229,1.07229454,0.962171449,0.832976143,1.474582675,0.992718659,0.923146462,1.040759231,0.959846001,1.024590839
1.056333975,1.276601881,1.33195701,0.98613852,1.029195305,0.947710529,1.18247219,0.902205341,1.100870409,0.605568391,0.63194154,1.207099975,1.273801433,1.176158096,1.226540909,1.040932637,0.978163492,0.760228636,1.062616534,1.212899929,1.051531838,1.016565258,0.669969747,1.100972019,1.064659267,1.016633632,1.02138659,0.955233551,1.010229017,1.177954028,1.036000376,0.931595891,0.961039504,0.946673966,1.14536821,1.618136149,1.190763531,1.019685598,0.920729105,0.930382095,1.251467382,0.937347669,0.90080492,1.009289579,1.097720681,1.085963602,0.979783541,0.949324791,0.968908739,0.934841073,0.925582009,0.958425435,0.917066113,1.146554067,0.861983882,0.901744427,1.026484744,1.04162865,0.977039379,0.962033151,1.014285932,0.898500503,1.0413983,1.005359874,0.917265447,0.918298319,0.852790409,0.945846607,1.030685345,0.944771124,0.886929315
1.081303049,0.959579585,0.966983498,0.9710644,1.066392319,1.052653581,2.070101076,0.910090352,1.081903153,0.768308064,0.85553012,1.065256498,0.908209436,0.969596457,1.02218009,1.004639074,0.853167331,0.867903635,0.851519664,0.964456457,0.991110577,0.968699443,0.9630331,0.95108285,1.007712303,0.955499777,0.934152987,1.029377086,0.924595655,0.909817356,1.052360785,0.909644372,1.085950105,1.023622154,1.034713173,1.07951604,0.788893494,1.007559467,0.983369833,0.974676129,1.165586707,0.911910871,0.977475124,1.040578145,1.125941096,1.302384506,0.929106948,0.945692489,0.979794627,0.975255609,0.899294412,0.953105239,0.958000628,0.822086415,1.028341455,0.87803428,0.956814588,1.004497888,1.004077469,0.967503629,0.965838542,1.042818072,1.040660613,0.953946566,0.815536115,0.759468435,0.964559798,0.92170709,0.977077957,1.030185839,0.992381283
0.944557312,1.020713817,1.05818999,1.070562171,1.006076814,0.95481151,1.022544833,0.987545508,1.120206049,1.035577876,1.177313988,0.887702174,1.199236374,0.965759903,0.870130249,0.98721068,0.79057258,1.404330709,0.882539226,0.843136288,0.983746947,0.99731878,0.902169349,0.946467038,1.015796943,1.016070988,1.059463339,1.105596583,1.015454909,1.090222945,0.865756388,1.012466952,1.012856723,1.153960671,1.076314689,0.963833773,0.889822292,0.965406975,0.917179189,1.054709852,1.189206476,0.982479724,0.933876889,0.990946064,1.139039054,1.039345907,1.009970685,1.053639285,0.894442847,0.962088465,0.953798441,0.905887131,0.953890431,0.841647309,1.000520023,0.920825162,0.968144426,0.962541874,0.971425096,0.966056921,0.966582004,0.945037286,0.9970048,0.919899151,0.777626398,0.971578371,0.892965597,0.955488524,0.955054117,0.963168204,0.946984893
0.989799482,1.041698946,1.018366034,0.971703,0.985468357,1.193802963,1.053804191,0.997931498,1.152308502,1.785103204,1.047464623,0.632701083,0.977062839,0.963392668,0.851684124,1.212520641,0.890636008,1.124882036,0.838582111,1.067353532,0.984110308,0.985041869,0.686174377,0.94247707,1.012205001,0.943657565,0.939394233,1.097981822,0.975443056,0.81669539,1.074607148,0.92451474,1.002782797,1.052571928,1.079658786,0.901531692,1.274581684,1.310528038,1.048278642,0.967942082,1.092953285,1.01843468,0.905434942,0.892077814,1.139372534,1.03708103,0.899956126,1.05341711,0.907415495,0.901837792,0.953169833,0.942260864,0.944755189,0.836244588,0.90718144,0.946520542,0.928621464,1.012977557,0.995401152,0.910443461,0.996033839,0.927393159,0.927423328,0.96212354,0.832658058,1.15455868,0.959667682,0.962379964,1.015191187,0.926315899,0.820626054
0.948948431,0.961009854,1.00373308,0.888240939,0.921311979,1.131917355,1.084295033,1.00973684,1.101385228,0.932114491,1.018908497,0.869714799,0.732331633,0.92385711,0.876969592,1.053194865,1.14360699,0.342931092,1.196841634,1.029873975,0.946889465,1.008954399,1.031374189,1.038801709,0.94094564,0.901154859,1.100255935,1.032207706,0.94748452,0.859486673,0.928474267,0.94802268,1.077449994,1.007588875,1.030055458,1.02464014,1.172860804,1.033431093,0.840491937,0.993323766,0.99346783,0.924198214,0.994513672,0.894593885,1.208687106,1.193021583,0.924858193,0.916630838,0.946287028,0.897580442,0.947398488,0.924448204,0.982323315,1.225164076,0.838864394,0.856611646,0.982429714,1.040272288,1.007668886,0.924314557,0.972067006,0.916814586,0.889642188,0.99037147,0.981410778,0.886810729,0.835111367,0.941580425,0.988799692,0.920680555,1.031286665
0.915918391,1.044557268,1.111431781,1.022377075,0.864980873,0.947659114,2.425295344,0.945292132,1.213065853,0.866344578,1.218184764,0.762051574,1.117967145,0.832383048,0.599584146,1.128656985,1.02431011,0.636415798,1.326569523,1.122793615,0.913472943,1.016926739,1.114118022,1.016301691,0.940878793,0.916983122,0.976660957,0.931667058,0.931645641,0.896914347,0.862767085,0.954038103,1.263417124,1.113795843,1.068316204,0.904762469,0.634882443,0.805219679,0.89771564,0.973525016,0.999363501,1.008665081,0.951027699,0.949136951,1.219455711,1.100760546,0.957199215,1.047009714,0.978956645,0.913010079,1.017311218,0.996639123,0.997747852,0.907584698,1.092425659,1.110913393,0.982306382,1.18699397,1.036586567,0.896759352,1.029648084,1.025346114,0.949020214,1.002385716,0.955546907,0.929944416,1.011597626,1.034867246,1.037925288,1.035675108,0.907640295
1.022818972,0.985286843,0.952362384,0.846080654,0.953851391,1.03222021,0.06421978,0.941838702,1.226551761,0.720227252,0.887350948,1.116338715,0.926255492,1.098302997,1.427675961,1.132461942,0.994508818,1.12043669,0.943205737,0.9332985,0.985278319,0.966132238,0.989966496,1.088745261,1.022105182,1.041279967,1.024207285,1.027441197,1.055044959,0.888871926,0.973800207,0.972937692,1.006812078,1.065655186,0.884591559,0.937991263,1.040148541,1.073037988,0.955663469,0.91905804,1.017607471,1.008795251,1.122110691,0.986218494,1.129416681,1.06609365,1.072744814,1.022286666,0.950621148,0.895861381,1.01013463,0.998151907,0.987317165,1.050030153,1.360757048,1.088683021,0.974600337,1.00189081,1.013515122,0.974872515,1.051045473,1.063850273,0.970415367,1.029268023,1.027713577,1.121602964,1.049813208,0.982187575,0.943194392,0.958987708,0.977676816
1.020021435,1.010749329,1.069242515,0.938050726,0.835136247,1.070709272,0.367042326,0.892012263,1.113590906,1.069776316,0.54299417,1.280097033,1.328588772,1.382152186,1.515210951,1.23533157,1.283917876,1.347136164,0.942616925,1.494578005,1.012246144,1.086282083,1.0481327,1.023184416,1.046081716,0.920555658,1.04905276,1.007481363,1.029461588,0.851732091,1.004511033,1.01655672,1.049474363,1.09085918,1.105840358,1.144040111,1.198999009,1.006899652,0.896600752,0.956044045,1.078800674,0.982370501,0.954412051,1.003566322,1.346502474,1.085522269,1.033628997,0.974756413,0.93326896,0.881737099,1.022393895,0.988791102,1.000180236,1.219745209,1.039453661,0.94351902,1.078395092,0.971564211,1.034534649,0.925625991,1.043144848,0.954104703,0.98314218,1.024116525,0.960685331,1.042043217,1.038998823,0.979678395,1.02422188,0.950057932,1.091813477
1.040279868,1.065086512,1.020908457,1.010064075,0.929449136,1.085647115,1.336683417,0.899483778,1.233334589,0.461569589,0.805306353,1.12298581,1.19620985,1.062281376,1.328164755,1.030720932,1.320830832,1.179790008,0.928913056,1.041689448,1.010244146,1.057416851,1.204508039,0.96937612,1.026425145,0.825072778,1.015064659,0.979223577,1.019605699,0.767744868,0.815714379,0.986988486,1.121750684,1.125015205,1.020036259,0.847435173,1.283210174,0.777969441,1.047040101,1.054839413,1.146787888,0.99885064,1.089085286,0.891115109,1.812432237,1.081596713,0.961820974,1.027868498,0.931158578,0.990188988,0.986957861,1.002037779,0.98351345,0.945748752,1.041632049,0.962300118,0.911618043,0.996855483,1.010038401,0.966377991,1.043772409,0.948461463,1.02347442,0.940411248,1.022746321,0.88541422,0.957272787,0.943058187,0.979214093,1.004781816,1.054316321
0.923975592,1.109231626,1.136698297,0.926718128,0.995420933,0.915387365,0.372696339,0.869062115,1.144603139,0.781899866,1.107240152,1.288532388,1.175230445,1.341349577,0.963806277,1.232322777,1.026727159,1.769149657,1.053112569,0.53550725,1.023970644,1.036519518,1.057276008,1.024614465,1.018149096,0.977761861,0.939896042,0.914785316,1.035936372,0.939829326,1.002177352,1.138956486,0.965982973,1.094818151,0.881790185,1.077192836,1.328548671,1.781928982,0.896991976,1.118761174,1.136014108,0.99554694,0.945955464,0.930090778,1.526566534,1.257899222,1.037777637,0.948426469,0.994537069,0.949703083,1.022152603,1.087021097,0.977449572,1.389848645,1.04387249,0.95670176,1.022889289,0.94775005,0.961994791,1.017943594,1.07392648,1.019209775,0.994667138,1.001815195,0.939357367,1.151371818,0.920196377,0.954215408,1.012704118,1.06801029,0.989172954
1.016408885,1.003027618,1.021597854,0.964044257,0.912353855,0.843809422,1.163424475,0.890571269,1.133918477,1.204554001,1.007667089,1.260138181,0.939838595,1.057070484,1.034740032,1.105975001,0.754722661,1.444809881,0.931027035,0.982223468,1.000471583,1.008206231,0.995103373,0.966186653,1.000271904,0.950036687,1.039057103,1.016027949,1.037023625,1.109351578,0.980471229,1.118622184,1.094095984,1.102487872,1.079986202,1.02493492,1.159485283,1.386383412,1.026968985,1.036002446,1.084646359,1.022404736,0.91948258,0.93509776,1.158802826,1.043162597,0.970896819,0.902909921,0.898259945,0.992145323,0.945450221,1.052262695,1.013350494,0.926280183,0.953569013,1.157987806,1.005795343,0.878719345,0.936718571,0.946730277,1.040303417,1.045468091,0.977985091,1.02969478,1.021831818,1.001152098,1.020011116,1.027276722,1.071822545,1.032913738,1.032695825
0.945485226,1.010216361,1.085795569,0.93932501,0.97896202,1.201557875,0.571404688,0.863602137,1.069939766,1.332132092,0.772759577,1.327416778,1.245603901,1.17693188,0.95867516,0.941861318,0.981931271,1.84875754,0.9387579,0.856416185,1.003710846,0.966814164,0.645259538,0.924709815,1.030584016,1.014273113,1.093663076,1.040606552,1.023998803,1.495460999,0.891383877,1.109439273,1.241480554,1.289602101,1.296104373,1.3790344,0.467543377,1.488419968,1.003166556,0.991486386,1.058663325,1.056027459,1.078030729,1.025304907,0.936888727,1.10412431,0.989297486,0.980613966,0.946278107,1.020784831,1.013408254,0.986804739,1.014886158,0.962975434,0.971886902,1.112983775,1.001700566,0.914368374,0.959401586,1.010516473,1.121612653,1.057098233,0.990554774,0.998713323,1.108459593,1.012848194,0.979235145,1.062411723,1.051163752,1.029315564,1.014239087
0.988787928,0.985791299,0.945256674,0.817928884,0.941832002,0.924149707,0.437290651,0.928537961,1.115614892,1.033470313,0.801046101,1.179959642,0.953534285,1.094446266,1.166348435,0.962497257,0.929666182,1.585430822,0.876869932,0.711853713,1.064111337,1.020194086,0.883569484,1.024619383,1.040641459,0.895987676,1.061736632,0.948743999,1.031435457,0.965379734,0.891259135,1.04533504,0.939143468,1.077410333,1.099815742,1.239290986,0.616824789,0.954660351,0.833803129,1.060342771,1.029581172,0.998897865,0.919505408,1.017489727,0.841014124,1.085103423,1.046841668,1.026357099,0.961220957,1.05131214,0.93231968,0.965418999,1.029485595,0.942505518,1.147039994,1.529140089,1.003025733,1.015127959,0.9538555,1.086280156,1.043565943,1.026282641,1.026071014,1.028421131,1.350914584,1.253986315,0.997354,0.987131956,1.061872315,1.054653637,0.958303828
1.0045286,0.941608702,0.96143335,0.904469984,0.848522167,0.888751963,1.322345329,0.943894347,1.172329187,0.698338477,1.157732865,0.573570212,0.845574066,1.069120506,1.366856298,1.197421272,0.952193141,0.885322468,0.899368343,0.850193825,1.02849361,1.005899471,0.823858266,0.882653282,0.978959078,0.99227969,1.121252686,0.993951686,0.988045635,0.840586266,1.021133912,1.019456655,1.092543157,0.988262383,1.015759926,0.979086033,0.768177827,0.917551155,1.02889981,1.081370485,1.066479836,1.063688006,1.098942209,1.034385439,0.991644492,1.379074194,1.061870412,1.014087331,0.945474632,1.034496709,1.002951831,0.979280798,1.002039607,0.911165072,0.993979546,1.101365829,1.157223431,0.95909869,0.964311512,1.003114853,1.02087773,1.02605495,1.012270872,1.075923346,1.095517918,1.23879693,1.012987888,1.034609316,1.047411295,1.048084998,1.017943916
0.999642501,0.95862974,1.035339327,0.905668224,1.043670243,0.931644345,1.733353007,0.9685912,1.167626305,0.833907992,0.898419875,1.027443533,1.087618574,1.255001574,0.858397028,1.257457534,0.842174386,0.868867272,1.124652983,0.901458594,1.022542133,0.988045663,0.970282273,0.99535663,1.161391785,0.974251852,1.084729863,0.988882401,1.19762847,0.870962938,0.960664051,1.011330365,0.968411272,0.987305581,0.89726792,1.014535757,1.1088252,0.45331869,0.914019016,0.949115424,0.972491247,1.066245767,1.081462309,0.934641254,1.135856624,1.477883666,0.952908612,0.995180441,0.968604418,1.078113946,1.043368077,1.017497188,1.044329629,1.008508231,1.167375558,0.96862579,1.048284625,0.936305494,0.984156777,0.952535178,1.083643597,1.010156779,1.06442006,1.085342865,0.90433251,0.938777284,1.016312422,1.031160674,1.057137302,1.039329154,1.052128266
0.942200126,0.95834532,1.03780595,0.922822518,0.855783059,0.994425851,0.936462017,1.013815931,1.124981898,0.952396832,1.299979266,1.314861974,1.068812812,0.964362196,1.271043363,1.226058551,0.654438678,0.63696802,0.942319601,0.839554326,1.025921745,0.966702696,0.80781458,0.977946346,1.18986945,0.976717755,1.06222282,0.999613433,1.170366743,0.90975323,1.037262521,1.008779958,1.035738011,0.984489614,0.860719445,0.9432036,1.046356232,1.322530194,0.875123601,1.092535728,0.966242497,0.963796105,1.148239313,1.053345556,1.25495677,1.458532758,1.051015191,0.980155362,0.963473003,1.106546317,0.993023487,1.030689045,1.04496239,1.105903599,1.23516627,1.006644448,1.079661242,0.993238432,1.055921877,1.00738979,1.081555473,0.987823832,1.044427165,1.015902511,1.017159397,0.877205203,1.105924771,1.028253014,1.044749541,1.063234079,1.029333584
1.013234956,0.980443602,0.997672474,0.929914735,0.848548614,0.898179259,1.449427296,1.031058551,1.095219053,1.042314498,0.786635965,1.241536095,0.978133529,0.647107824,0.995655645,1.091904209,1.047308768,1.244359636,0.822496954,0.837362094,0.957444091,1.050430311,0.878796006,1.009732527,1.334976197,1.09653641,0.989713977,1.035828245,1.287805481,1.386706623,0.962594318,0.964960416,0.979371673,0.872882618,0.840217244,1.255363395,1.029587395,0.989142978,1.080547249,1.027015872,0.908115196,0.958222095,1.047593504,0.93776136,1.326530389,1.441175797,1.035584145,1.082249413,1.006263048,1.088445118,1.053844666,0.995963525,1.053767865,1.523688348,1.046447107,1.101892706,1.095911557,1.148956616,0.966973007,0.938662086,1.067253193,1.054411221,0.970264304,0.99355895,0.984950418,0.906711283,1.040575978,1.11853241,0.988293326,1.013461594,0.936158008
1.066004312,0.956866455,0.992286804,0.862509513,0.98268486,0.979511524,0.559289602,1.054387349,1.093488408,0.585090427,0.900035288,1.378143033,0.914824634,0.940881818,1.062859458,1.067115236,0.595836347,1.882374665,0.966016272,0.843830675,1.043631526,0.990215078,0.772211679,1.038099594,1.1170149,0.889960703,0.937768133,0.931905347,1.064688567,1.28602674,0.975518322,1.038850523,0.989007565,0.980120571,0.912456793,1.174209903,1.455515474,1.324858717,0.883102631,0.925597792,0.871428303,1.021213611,0.978709393,0.956130812,1.298900722,1.55643672,1.112353026,1.015475054,0.987407133,1.037940252,0.976841269,1.07666435,1.045905236,1.020568966,1.121048092,1.127466513,1.064018036,1.24809679,1.022320296,0.973584658,1.01868686,1.000879387,1.016805657,1.030568321,1.08614828,1.027049948,1.15370121,1.070497487,1.036511391,1.002953649,1.113342123
1.063223789,0.945591481,0.987205976,0.979529823,0.957909826,1.094064018,0.973483962,1.115053323,1.043319465,1.024247348,1.107184662,0.832914274,1.2028785,1.204446999,0.885447898,1.090555988,1.079830591,0.712398289,1.143006758,0.964843944,1.054536209,0.956483242,0.941286645,1.025913626,1.165477925,0.999342297,1.049371262,0.956779099,1.152494529,1.056146426,0.97916397,0.98016383,0.932019926,1.094326267,1.039933554,1.10794777,0.503845893,0.827556662,0.902979127,1.007452123,1.058700405,1.089268136,1.12404435,0.862436038,1.263924944,1.258570244,1.119682988,1.10875495,0.986725202,1.084479618,1.096817621,1.051447781,1.038145109,1.125080316,1.200888458,1.023025416,1.124474508,1.06953149,1.124152257,1.008236451,1.037370466,1.164874988,1.02589631,1.030660629,1.46188211,1.106459011,1.06555407,1.00870647,1.016895727,1.038557933,1.055490612
1.082803717,1.148566072,1.175087805,0.773721726,0.969795957,1.066708564,1.252409645,1.10836352,1.069028253,1.659079811,1.276642697,0.818545644,1.089099533,0.846341781,0.617900285,1.048070401,1.062072695,1.041093994,1.016377747,0.997183224,1.062868721,0.90163448,0.804210045,1.022987277,1.125135092,0.907803551,1.011859193,0.970394771,1.016199629,0.814011448,0.884023406,1.014833847,1.0626496,0.895285067,1.149095185,1.114369225,0.49732286,0.452932518,0.820775261,1.014659578,0.899610229,1.149490496,1.071868328,0.962191125,0.97107574,1.04086677,1.158074465,1.091761573,1.016632628,1.071750548,1.00079651,1.050769801,1.046065408,1.514736237,1.008385535,1.158640133,1.112637798,0.996049785,1.04921295,0.968550355,1.055382729,0.987835629,0.994993775,1.064373067,1.130909673,1.259815321,1.064158369,1.001468427,1.114637852,1.081395884,1.096410826
1.011084961,1.03463848,1.007160609,0.851361787,1.034997084,1.077902502,1.277975923,0.980193053,0.96668416,1.252166136,0.80557106,0.984195239,1.077256517,0.931572043,1.114843328,1.127648844,1.017028809,0.875881112,1.443677958,0.750304564,0.99904732,0.968881573,0.756516706,1.056597761,1.016004014,0.946448916,1.025354375,1.002374262,1.027417141,0.999218569,1.092742559,1.011785909,1.059672207,0.963764639,1.033387124,1.017939302,0.918654313,0.625018717,0.915791553,1.062303518,0.948053665,1.145243785,1.060890588,1.033226703,0.869794755,1.085687555,1.047876749,1.095256874,1.066839979,1.156809085,1.058451038,1.102875472,1.070168327,1.273820186,1.183589214,1.11143207,1.081571863,0.929904937,1.068955713,1.00476084,0.991710522,1.004780243,1.027059676,1.047261252,0.991019935,1.167156425,1.086450572,1.016777966,1.077880819,1.110011272,1.087301108
0.988521407,1.048097426,0.986844011,0.926255532,1.016441873,1.234467187,2.247596495,0.978410169,1.025690914,0.89615837,1.224349284,1.317699566,1.006978599,0.85352853,1.30694979,1.220536221,0.976292045,1.139348281,1.012580339,1.046571959,0.975117955,1.001425342,0.856386528,0.966873414,1.021815767,1.030636198,1.073220737,1.071780517,0.914425821,0.877867783,0.851849446,0.94873395,1.057208614,0.859070211,1.137870559,1.054839077,0.836566596,0.771394245,0.76527176,0.989160193,0.985928323,1.080641244,1.088203025,0.976394675,0.959334381,1.009635757,1.069649912,1.08577058,1.024608533,1.093922666,1.073952285,0.97605627,1.066980262,0.929132192,1.202490619,1.089272574,1.096244753,0.996801668,1.023708582,0.953188064,1.017398611,1.018089016,1.048559412,1.073445105,1.043082618,1.0048535,1.063304683,1.048375838,1.044104523,1.067868398,1.106354567
1.042793179,1.024078288,1.016842766,0.96235304,1.034632197,1.194819015,0.84477242,1.03646013,0.964996062,1.021838246,1.356332655,0.39211863,0.867532803,1.191168881,0.960273458,1.068948337,0.681724988,0.587411204,0.892678862,0.878489207,0.967388958,0.987402083,0.732115981,1.01262322,0.963542891,1.034954014,0.84487031,0.915779936,0.998127237,0.970475246,0.774459935,0.995841785,1.033651729,0.915858968,0.920816338,1.09559041,0.335235445,1.010235692,0.824844513,1.089466429,0.984199536,1.038363471,1.170913914,0.943265507,0.971372426,0.964866551,1.094823731,1.062816458,1.009215823,1.093238458,0.993106545,1.067257182,1.049337298,1.004296524,1.129869947,1.182098231,1.107257078,1.017296409,1.035133118,0.997210757,1.041866421,1.03758126,0.983542723,1.074316166,1.15188333,0.974448265,1.091300163,1.041716238,1.018484882,1.007069268,1.003848709
0.96407464,0.933839641,0.887736186,1.058584851,0.913287322,1.029242062,1.529301844,1.087694533,1.101565561,0.774736168,0.764795023,1.02002442,0.79739395,0.641105933,0.730027276,1.10012859,0.97191807,1.203081829,0.982455587,0.915946414,0.984610986,0.983263948,0.858538228,1.02687101,0.95132665,0.914785756,0.937522066,0.993441108,1.018232795,0.884174388,0.970272783,1.020824735,1.074402246,1.076124167,0.950866504,1.107318278,0.907662663,0.990774627,0.893892875,1.034654765,1.096853416,1.005514076,1.210303344,1.064826259,1.011501265,0.8795411,1.124522731,1.123423504,0.949293926,1.196124062,1.074315166,1.046479055,1.0509333,1.181716971,1.030502861,1.251438663,1.067599708,0.97373414,1.083749854,1.042648387,0.983905602,0.969580767,1.072763893,1.009962215,1.361540807,1.106575365,1.054482903,1.094998967,1.026806554,1.083417159,1.075519509
0.99182864,0.988273309,1.074442449,0.974159028,1.102677433,1.086923557,0.748248386,1.058714966,1.046801007,0.935750488,1.383549062,0.971034754,1.126340989,0.859014211,0.777646612,1.095763149,1.191627769,1.175057008,1.252829406,1.199267488,0.959524222,1.067380413,0.715188207,0.942712092,0.97955702,0.955675434,0.897698846,0.991320406,1.032807863,1.010564859,0.983675079,1.003039851,0.886664614,0.922516297,0.970433591,1.151284419,1.257658333,0.669672261,0.904207898,1.134886422,1.068160903,1.004962946,1.113709778,1.116282482,1.116929635,0.916966216,1.052242663,1.077709994,0.975725852,1.11498406,1.074282236,1.047569672,1.081963069,1.12183373,1.203856512,1.065480892,1.043542926,1.01354947,1.082798882,0.953329684,0.986419068,1.034428221,1.016391306,1.056429136,1.352119544,1.065817364,1.097847376,1.01605734,1.062520974,1.00358517,1.032199726
1.017742074,0.901312585,0.953807704,0.982745348,1.003501204,0.982019851,1.560784088,1.028084564,1.059601914,0.800475216,1.047754428,1.051324262,1.001675705,0.926542767,1.163920022,1.092102901,0.804086507,0.895010507,1.04121503,0.718577872,0.902647022,0.973445799,0.728809685,0.96701977,0.877661354,0.831550409,1.019845575,0.972960362,1.021265535,0.882323951,0.946829298,1.034999952,0.849239641,0.950606036,0.881117208,0.978388495,1.118353126,0.86061211,0.809234384,1.170169869,1.013285331,1.004872906,1.069627087,1.032691259,1.095911013,0.962213622,1.004658772,1.144998782,0.980340782,1.172957641,1.028143275,1.07698758,1.101295044,1.737556331,1.22087964,1.118132534,1.113982822,1.131744737,1.017276152,0.9931204,1.041221034,1.024482784,0.973742072,1.058118718,0.94686295,1.288163994,1.180542442,1.147057443,1.126921146,1.080866589,1.164454311
1.166692648,0.945174952,0.973040136,1.02386377,1.096280136,1.102335181,1.130603927,1.044842354,1.01775795,1.841663061,0.972489717,1.301191681,1.113779695,0.738119968,1.113580747,1.109331217,1.248728698,0.488450025,0.92728562,0.691418745,0.947324838,0.964964548,0.924738829,0.988005511,0.943429788,0.896817122,1.006874648,0.943296584,1.058046878,0.935525337,1.024312631,1.008020579,1.076554712,0.993312283,0.886449728,0.991900157,0.889065026,1.138058338,0.91158558,1.149927413,1.050031941,1.073514161,1.081342849,1.099436642,0.982188787,1.174178742,1.085309658,1.095013303,0.993714613,1.125541929,1.056260397,1.145328691,1.072301519,1.04462934,1.123786359,1.165217756,1.19690472,1.071013849,1.139448865,1.001802532,1.050363687,1.073904919,0.990862346,1.100478607,0.943869696,1.089368353,1.13706592,1.054336824,1.079369872,1.035415265,1.011854851
0.983007479,1.016861169,1.106837256,1.003676699,1.136446483,1.094837105,0.739417803,1.061423228,1.000037091,1.486422991,1.217413811,0.915007405,0.986025017,0.940654946,0.713118938,1.094765288,1.227158496,0.765901077,1.048451635,1.262503359,0.972740113,0.954888352,0.859184476,0.945705624,0.91564951,0.930646928,0.975447248,0.952768705,0.960336284,1.080556874,1.025576775,0.988235419,0.982739523,0.930605776,1.018983035,1.16589404,0.781025066,1.093041715,0.809158028,0.936254511,1.012420499,1.063444893,1.044748276,0.995851282,0.915654251,1.121087588,1.088870043,1.14488103,1.045648686,1.12509261,1.039099137,1.142225439,1.110288055,0.999020781,1.25060681,1.066499246,1.137761402,1.042149038,1.068029506,1.032991454,1.0769148,1.11390588,1.073064607,1.083205554,0.930376118,1.025976566,1.139301356,1.031414953,1.156896543,1.084843571,1.018574868
